facility_id,name,ct,mri,ct64,ct16_63,ct_under16,mri3t,mri15_3,mri_under15,latest,update,ctannual,mriannual,annualstatus
1711886,医療法人社団田島厚生会神谷病院,1,0,1,0,0,0,0,0,,,,,
1719897,社会福祉法人新栄会滝野川病院,1,0,0,1,0,0,0,0,,,,,
1729953,医療法人社団　田端放射線科クリニック,1,2,1,0,0,1,1,0,,,,,
1732320,東京脊椎クリニック,1,1,0,1,0,0,1,0,,,,,
1732866,木村外科内科,1,0,0,1,0,0,0,0,,,,,
1770023,医療法人社団埴原会赤羽病院,1,0,0,1,0,0,0,0,,,,,
1770130,医療法人社団金地病院,2,0,1,0,1,0,0,0,,,,,
1770635,医療法人社団博栄会 浮間中央病院,1,0,1,0,0,0,0,0,,,,,
1770650,医療法人社団中央白報会 白報会王子病院,1,0,0,1,0,0,0,0,,,,,
1770718,王子生協病院,1,0,1,0,0,0,0,0,,,,,
1770734,公益社団法人地域医療振興協会 東京北医療センター,2,2,2,0,0,1,1,0,,,,,
1770759,医療法人財団明理会 明理会中央総合病院,1,1,1,0,0,0,1,0,,,,,
1770767,医療法人社団福寿会 赤羽岩渕病院,1,0,1,0,0,0,0,0,,,,,
1770783,花と森の東京病院,1,1,1,0,0,0,1,0,,,,,
1770791,医療法人社団景星会赤羽 赤羽東口病院,2,1,1,0,0,0,1,0,,,,,
1770809,医療法人社団博栄会 赤羽中央総合病院,2,1,2,0,0,0,1,0,,,,,
1770817,赤羽リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
1812072,社会福祉法人上宮会 日暮里上宮病院,1,0,0,1,0,0,0,0,,,,,
1817949,医療法人社団関川会 関川病院,1,0,0,0,1,0,0,0,,,,,
1870088,医療法人社団愛和会南千住病院,1,0,0,1,0,0,0,0,,,,,
1870815,医療法人社団杏精会 岡田病院,1,0,1,0,0,0,0,0,,,,,
1870872,医療法人社団美誠会 荒川病院,1,0,0,1,0,0,0,0,,,,,
1870880,社会医療法人社団正志会 荒木記念東京リバーサイド病院,1,1,0,1,0,0,1,0,,,,,
1870898,医療法人社団成守会 はせがわ病院,1,0,1,0,0,0,0,0,,,,,
1870914,社会医療法人社団一成会 木村病院,1,1,1,0,0,0,1,0,,,,,
1870922,令和あらかわ病院,1,1,0,1,0,0,1,0,,,,,
1911502,日本大学医学部附属板橋病院,5,4,4,1,0,3,1,0,,,46618.0,19586.0,VERIFIED_NUMERIC
1911627,医療法人財団同潤会 富士見病院,1,0,1,0,0,0,0,0,,,,,
1911635,医療法人財団健康文化会小豆沢病院,1,0,1,0,0,0,0,0,,,,,
1911700,心身障害児総合医療療育センター,1,0,0,1,0,0,0,0,,,,,
1911718,医療法人社団翠会　成増厚生病院,1,0,0,1,0,0,0,0,,,,,
1915123,公益財団法人愛世会愛誠病院,2,1,0,1,0,0,0,1,,,,,
1915131,一般財団法人 精神医学研究所 附属東京武蔵野病院,1,1,1,0,0,0,1,0,,,,,
1916121,医療法人社団明芳会 板橋中央総合病院,3,2,3,0,0,0,2,0,,,,,
1918358,医療法人財団朔望会 常盤台外科病院,1,1,1,0,0,0,1,0,,,,,
1919588,帝京大学医学部附属病院,7,4,7,0,0,3,1,0,,,,,
1919984,板橋区医師会病院,1,1,1,0,0,0,1,0,,,,,
1970078,医療法人社団慈誠会 慈誠会徳丸リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
1970144,医療法人社団昭成会 田﨑病院,1,0,0,1,0,0,0,0,,,,,
1970250,医療法人社団誠志会 誠志会病院,1,0,0,1,0,0,0,0,,,,,
1970722,医療法人社団正風会 小林病院,1,1,0,1,0,0,1,0,,,,,
1970730,医療法人社団和好会 金子病院,1,1,1,0,0,0,0,1,,,,,
1970763,医療法人社団明芳会 イムス記念病院,1,0,1,0,0,0,0,0,,,,,
1970797,医療法人社団慈誠会 慈誠会前野病院,1,0,0,1,0,0,0,0,,,,,
1970805,医療法人社団慈誠会 慈誠会成増病院,1,0,0,1,0,0,0,0,,,,,
1970813,医療法人社団叡宥会 安田病院,1,0,0,1,0,0,0,0,,,,,
1970821,医療法人社団慈誠会 慈誠会記念病院,1,0,0,1,0,0,0,0,,,,,
1970839,医療法人社団博鳳会 敬愛病院,1,0,1,0,0,0,0,0,,,,,
1970847,医療法人社団健育会 竹川病院,1,1,0,1,0,0,0,1,,,,,
1970854,医療法人社団慈誠会 東武練馬中央病院,1,0,1,0,0,0,0,0,,,,,
1970862,地方独立行政法人 東京都健康長寿医療センター,3,3,2,1,0,2,1,0,,,,,NO_VALUE_ON_PUBLIC_PAGE
1970896,医療法人社団慈誠会 上板橋病院,1,0,0,1,0,0,0,0,,,,,
1970912,医療法人社団慈誠会 浮間舟渡病院,1,0,1,0,0,0,0,0,,,,,
1970938,医療法人財団明理会 明理会東京大和病院,1,1,1,0,0,0,1,0,,,,,
1970946,医療法人社団 明芳会 高島平中央総合病院,1,1,1,0,0,0,1,0,,,,,
1970961,医療法人財団朔望会 リハビリテーションエーデルワイス病院,1,0,0,1,0,0,0,0,,,,,
1970979,リハビリパーク板橋病院,1,0,0,1,0,0,0,0,,,,,
1971001,地方独立行政法人東京都立病院機構　東京都立豊島病院,3,1,2,1,0,1,0,0,,,,,
2011799,医療法人社団 さくら景星会 桜台病院,1,0,0,1,0,0,0,0,,,,,
2016525,浩生会 スズキ病院,1,1,0,1,0,0,1,0,,,,,
2027951,医療法人財団秀行会 阿部クリニック,1,0,0,1,0,0,0,0,,,,,
2029635,医療法人社団川満惠光会 川満外科,1,1,0,1,0,0,0,1,,,,,
2030500,（法）翔洋会 辻内科循環器科歯科クリニック,1,1,0,1,0,0,0,1,,,,,
2070027,医療法人社団千秋会田中吉祥寺病院,1,1,1,0,0,0,1,0,,,,,
2070886,医療法人社団育陽会 練馬さくら病院,1,0,0,1,0,0,0,0,,,,,
2070894,大泉生協病院,1,1,0,1,0,0,1,0,,,,,
2070928,順天堂大学医学部附属練馬病院,2,3,2,0,0,1,2,0,,,,,
2070936,公益財団法人東京都医療保健協会練馬総合病院,1,1,1,0,0,0,1,0,,,,,
2070944,医療法人社団はなぶさ会 島村記念病院,1,0,1,0,0,0,0,0,,,,,
2070969,医療法人社団慈誠会 練馬駅リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
2070985,医療法人社団健育会　ねりま健育会病院,1,1,0,1,0,0,1,0,,,,,
2070993,医療法人社団慈誠会　慈誠会・練馬高野台病院,1,0,1,0,0,0,0,0,,,,,
2071009,公益社団法人地域医療振興協会練馬光が丘病院,3,2,2,1,0,1,1,0,,,,,
2071025,医療法人社団忠医会　忠医会病院,1,0,0,1,0,0,0,0,,,,,
2071033,医療法人社団慈誠会　慈誠会・光が丘病院,1,0,0,1,0,0,0,0,,,,,
2112183,医療法人財団梅田病院,1,0,0,1,0,0,0,0,,,,,
2112241,医療法人社団苑田会　愛里病院,1,0,1,0,0,0,0,0,,,,,
2112308,社会福祉法人勝楽堂病院,1,0,0,1,0,0,0,0,,,,,
2117661,一般財団法人　博慈会　博慈会記念総合病院,3,2,2,1,0,1,1,0,,,,,
2126811,医療法人財団ひこばえ会 セツルメント診療所,1,0,0,1,0,0,0,0,,,,,
2129450,医療法人社団星風会 井上クリニック,1,0,1,0,0,0,0,0,,,,,
2131068,医療法人社団　昭明会　大谷田整形外科,1,1,0,1,0,0,0,1,,,,,
2131860,医療法人社団容生会 ようせいクリニック,1,0,0,1,0,0,0,0,,,,,
2134104,医療法人社団やよい会 あだち江北メディカルクリニック,1,0,0,1,0,0,0,0,,,,,
2170116,社会医療法人社団 慈生会 等潤病院,1,1,1,0,0,1,0,0,,,,,
2170207,医療法人社団大坪会 東和病院,1,1,1,0,0,0,1,0,,,,,
2170215,医療法人社団星風会 井上病院,0,1,0,0,0,0,1,0,,,,,
2170355,社会医療法人社団昭愛会 水野記念病院,1,1,1,0,0,0,1,0,,,,,
2170991,医療法人社団すずき病院,1,0,1,0,0,0,0,0,,,,,
2171015,医療法人社団日岩会 下井病院,1,1,0,1,0,0,0,1,,,,,
2171023,医療法人社団心和会足立共済病院,1,0,0,1,0,0,0,0,,,,,
2171049,医療法人財団健和会 柳原病院,1,1,0,1,0,0,1,0,,,,,
2171106,医療法人社団けいせい会 東京北部病院,1,1,1,0,0,1,0,0,,,,,
2171114,医療法人社団苑田会 苑田第一病院,2,1,2,0,0,0,1,0,,,,,
2171130,医療法人社団東京朝日会あさひ病院,1,1,1,0,0,0,1,0,,,,,
2171155,医療法人社団桜会　あだち共生病院,1,0,1,0,0,0,0,0,,,,,
2171171,医療法人社団弘仁勝和会 勝和会病院,1,0,0,1,0,0,0,0,,,,,
2171205,特定医療法人社団潤恵会敬仁病院,1,0,1,0,0,0,0,0,,,,,
2171213,医療法人財団健和会 柳原リハビリテーション病院,1,0,0,0,1,0,0,0,,,,,
2171221,医療法人社団苑田会 苑田第三病院,1,1,1,0,0,0,1,0,,,,,
2171239,社会医療法人社団 医善会 いずみ記念病院,1,1,1,0,0,1,0,0,,,,,
2171288,医療法人社団洪泳会 東京洪誠病院,1,1,1,0,0,0,1,0,,,,,
2171296,医療法人社団洪泳会 第二洪誠病院,1,0,0,0,1,0,0,0,,,,,
2171304,医療法人社団苑田会 苑田会人工関節センター病院,0,1,0,0,0,0,0,1,,,,,
2171353,扇大橋病院,1,0,0,1,0,0,0,0,,,,,
2171361,医療法人社団俊和会 寺田病院,1,0,1,0,0,0,0,0,,,,,
2171395,医療法人社団桜会 桜会病院,1,0,0,1,0,0,0,0,,,,,
2171411,綾瀬循環器病院,1,0,0,1,0,0,0,0,,,,,
2171452,友愛病院,1,0,0,1,0,0,0,0,,,,,
2171460,医療法人社団苑風会 苑風会病院,1,0,0,1,0,0,0,0,,,,,
2171478,医療法人社団大和会 平成扇病院,1,0,0,1,0,0,0,0,,,,,
2171486,あやせ循環器リハビリ病院,1,0,0,1,0,0,0,0,,,,,
2171494,医療法人社団苑田会 花はたリハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
2171502,医療法人社団苑田会　足立十全病院,1,0,0,1,0,0,0,0,,,,,
2171510,医療法人社団忠医会 大高病院,1,1,0,1,0,0,0,1,,,,,
2171528,医療法人社団健整会 米倉脊椎・関節病院,1,1,0,1,0,0,1,0,,,,,
2171544,医療法人社団福寿会 慈英会病院,1,0,0,1,0,0,0,0,,,,,
2171569,医療法人社団福寿会 福寿会足立東部病院,1,1,1,0,0,0,1,0,,,,,
2171577,東京女子医科大学附属足立医療センター,3,2,3,0,0,1,1,0,,,,,
2171585,医療法人社団福寿会　福寿会病院,1,1,0,1,0,0,1,0,,,,,
2171593,医療法人社団苑田会 竹の塚脳神経リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
2171601,医療法人社団苑田会　苑田会ニューロリハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
2171635,医療法人社団福寿会　みらいリハビリテーション病院,1,0,1,0,0,0,0,0,,,,,
2212389,東京慈恵会医科大学葛飾医療センター,3,2,2,1,0,1,1,0,,,,,
2212405,医療法人財団葛飾厚生会東立病院,1,0,0,1,0,0,0,0,,,,,
2212488,医療法人財団謙仁会亀有病院,1,1,0,1,0,0,1,0,,,,,
2212520,医療法人財団慈光会 堀切中央病院,1,1,1,0,0,0,1,0,,,,,
2217255,社会福祉法人仁生社江戸川病院高砂分院,1,1,0,1,0,0,1,0,,,,,
2218972,医療法人社団幸博会　高山整形外科病院,1,1,1,0,0,0,1,0,,,,,
2230712,医療法人社団湘南会 亀有みんなのクリニック,1,0,0,1,0,0,0,0,,,,,
2270023,医療法人社団明芳会 イムスリハビリテーションセンター東京葛飾病院,0,1,0,0,0,0,1,0,,,,,
2270072,社会医療法人社団光仁会 第一病院,1,0,0,1,0,0,0,0,,,,,
2270577,医療法人社団嬉泉会嬉泉病院,1,0,1,0,0,0,0,0,,,,,
2271005,小澤病院,1,0,0,1,0,0,0,0,,,,,
2271021,医療法人社団玲瓏会 金町中央病院,1,0,1,0,0,0,0,0,,,,,
2271062,社会医療法人社団正志会　平成立石病院,1,1,0,1,0,1,0,0,,,,,
2271070,医療法人社団湘南会 亀有中央病院,0,1,0,0,0,0,0,1,,,,,
2271088,医療法人社団明芳会 イムス葛飾ハートセンター,1,0,1,0,0,0,0,0,,,,,
2271096,かつしか江戸川病院,1,0,0,1,0,0,0,0,,,,,
2271104,葛飾リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
2271112,イムス東京葛飾総合病院,2,1,2,0,0,0,1,0,,,,,
2271138,地方独立行政法人東京都立病院機構　東京都立東部地域病院,2,1,2,0,0,0,1,0,,,,,
2312551,社会福祉法人仁生社江戸川病院,2,1,2,0,0,1,0,0,,,,,
2312577,医療法人社団 同愛会病院,1,1,1,0,0,0,1,0,,,,,
2319440,医療法人社団福仁会小松川病院,1,0,1,0,0,0,0,0,,,,,
2329985,井口腎泌尿器科・内科　親水,1,0,0,1,0,0,0,0,,,,,
2330454,医療法人社団三和会 菊地外科胃腸科,2,0,0,0,1,0,0,0,,,,,
2334308,医療法人社団　ほまれ　尾花循環器クリニック,1,0,0,1,0,0,0,0,,,,,
2370120,医療法人財団岩井医療財団岩井整形外科病院,1,2,1,0,0,0,2,0,,,,,
2370864,医療法人社団双仁会 一盛病院,1,0,1,0,0,0,0,0,,,,,
2370872,医療法人社団津端会 京葉病院,1,1,1,0,0,0,1,0,,,,,
2370955,医社）総風会 江戸川共済病院,1,0,0,1,0,0,0,0,,,,,
2370989,日本私立学校振興・共済事業団 東京臨海病院,5,2,2,2,1,1,1,0,,,23122.0,6372.0,VERIFIED_NUMERIC
2371011,医療法人社団東京ハートサミット東京心臓不整脈病院,1,1,1,0,0,0,0,1,,,,,
2371029,東京東病院,1,0,1,0,0,0,0,0,,,,,
2371037,医療法人社団葛西中央病院,1,0,0,1,0,0,0,0,,,,,
2371060,医療法人社団城東桐和会 タムスさくら病院江戸川,1,0,0,1,0,0,0,0,,,,,
2371094,社会医療法人社団 森山医会 森山記念病院,2,2,2,0,0,1,1,0,,,,,
2371102,社会医療法人社団森山医会 森山脳神経センター病院,1,1,1,0,0,0,1,0,,,,,
2371110,江戸川メディケア病院,1,1,1,0,0,0,1,0,,,,,
2371128,医療法人社団城東桐和会　タムス瑞江病院,1,1,1,0,0,0,1,0,,,,,
2913705,医療法人社団玉栄会東京天使病院,1,1,1,0,0,0,1,0,,,,,
2915643,一般財団法人仁和会総合病院,1,1,1,0,0,0,1,0,,,,,
2917375,医療法人社団明和会西八王子病院,1,0,0,1,0,0,0,0,,,,,
2918837,医療法人社団光生会 平川病院,1,0,0,1,0,0,0,0,,,,,
2925774,医療法人社団斗南堂 八王子クリニック,1,0,0,1,0,0,0,0,,,,,
2926988,医療法人社団恵優会 弐番街メディカルクリニック,1,0,0,1,0,0,0,0,,,,,
2927812,医療法人社団斗南堂 八王子クリニック新町,1,1,1,0,0,0,1,0,,,,,
2928315,八王子スポーツ整形外科,0,1,0,0,0,0,1,0,,,,,
2930212,八王子脊椎外科クリニック,1,1,0,1,0,0,1,0,,,,,
2930675,医療法人社団JSI　八王子ひがし整形外科,1,1,0,1,0,0,1,0,,,,,
2970051,東京医科大学八王子医療センター,5,3,3,0,2,1,2,0,,,30329.0,10412.0,VERIFIED_NUMERIC
2970093,医療法人社団青雲会北野台病院,1,0,0,1,0,0,0,0,,,,,
2970127,医療法人社団永生会永生病院,1,1,0,1,0,0,1,0,,,,,
2970135,八王子保健生活協同組合城山病院,1,0,0,1,0,0,0,0,,,,,
2970143,医療法人永寿会陵北病院,1,0,0,1,0,0,0,0,,,,,
2970150,医療法人永寿会恩方病院,1,0,1,0,0,0,0,0,,,,,
2970986,医療法人社団清智会 清智会記念病院,1,1,0,1,0,0,1,0,,,,,
2971018,医療法人財団敬寿会 相武病院,1,0,0,1,0,0,0,0,,,,,
2971042,医療法人社団ＫＮＩ北原国際病院,2,2,1,0,1,1,1,0,,,,,
2971067,医療法人社団親和会 野猿峠脳神経外科病院,1,2,1,0,0,0,2,0,,,,,
2971083,東海大学医学部付属八王子病院,3,2,3,0,0,0,2,0,,,,,
2971091,医療法人財団中山会 八王子消化器病院,2,0,2,0,0,0,0,0,,,,,
2971125,医療法人社団ＫＮＩ北原リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
2971133,医療法人社団純正会 八王子北部病院,1,0,0,1,0,0,0,0,,,,,
2971141,医療法人社団八九十会 高月整形外科病院,1,1,0,1,0,0,1,0,,,,,
2971158,医療法人社団永生会 南多摩病院,2,1,2,0,0,1,0,0,,,,,
2971208,医療法人財団興和会 右田病院,1,1,1,0,0,0,1,0,,,,,
2971224,みなみ野循環器病院,1,0,1,0,0,0,0,0,,,,,
2971232,医療法人社団新山会 希望の丘八王子病院,1,0,0,0,1,0,0,0,,,,,
2971240,医療法人社団永生会 みなみ野病院,1,0,0,1,0,0,0,0,,,,,
2971257,医療法人社団東光会 八王子山王病院,1,1,0,1,0,0,1,0,,,,,
2971265,AOI八王子病院,1,0,0,1,0,0,0,0,,,,,
3013893,医療法人財団立川中央病院,1,1,1,0,0,0,1,0,,,,,
3015716,国家公務員共済組合連合会立川病院,4,2,2,0,0,1,1,0,,,,,NO_VALUE_ON_PUBLIC_PAGE
3015823,医療法人財団川野病院,1,1,0,1,0,0,1,0,,,,,
3070349,立川相互病院,1,1,1,0,0,0,1,0,,,,,
8670077,独立行政法人国立病院機構災害医療センター,3,2,2,1,0,1,1,0,,,,,
3313921,一般財団法人天誠会 武蔵境病院,1,0,0,1,0,0,0,0,,,,,
3315728,日本赤十字社東京都支部武蔵野赤十字病院,4,2,3,1,0,0,2,0,,,43219.0,11260.0,VERIFIED_NUMERIC
3370079,三鷹北病院,1,0,0,1,0,0,0,0,,,,,
3370129,医療法人社団東仁会 吉祥寺あさひ病院,1,0,0,1,0,0,0,0,,,,,
3370145,武蔵野陽和会病院,1,1,1,0,0,0,1,0,,,,,
3613866,医療法人財団慈生会 野村病院,1,1,1,0,0,0,1,0,,,,,
3613874,医療法人社団積信会長谷川病院,1,0,0,1,0,0,0,0,,,,,
3619285,杏林大学医学部付属病院,9,6,7,2,0,4,2,0,,,42721.0,19349.0,VERIFIED_NUMERIC
3619368,医療法人社団永寿会三鷹中央病院,1,1,0,1,0,0,0,1,,,,,
3670783,医療法人社団實理会 東京国際大堀病院,1,0,1,0,0,0,0,0,,,,,
2815744,市立青梅総合医療センター,3,2,3,0,0,1,1,0,,,,,
2870087,武蔵野台病院,1,0,0,1,0,0,0,0,,,,,
2870129,青梅慶友病院,1,0,0,1,0,0,0,0,,,,,
2870731,医療法人社団和風会 多摩リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
2870780,医療法人社団三秀会 青梅三慶病院,1,0,0,1,0,0,0,0,,,,,
2870822,医療法人社団仁成会 高木病院,1,1,1,0,0,0,1,0,,,,,
2870863,医療法人社団長生会 長生病院,1,0,0,0,1,0,0,0,,,,,
3814076,府中恵仁会病院,2,1,1,1,0,0,1,0,,,,,
3814084,医療法人社団慈敬会府中医王病院,1,0,0,1,0,0,0,0,,,,,
3818499,東京都立府中療育センター,1,0,0,1,0,0,0,0,,,,,
3870011,医療法人社団共済会共済会櫻井病院,1,0,0,1,0,0,0,0,,,,,
3870110,医療法人社団喜平会 府中病院,1,1,0,0,1,0,0,1,,,,,
3870144,地方独立行政法人東京都立病院機構　東京都立神経病院,1,2,1,0,0,1,1,0,,,,,
3870151,地方独立行政法人東京都立病院機構　東京都立小児総合医療センター,1,1,1,0,0,0,1,0,,,,,
3870169,地方独立行政法人東京都立病院機構　東京都立多摩総合医療センター,7,4,6,1,0,2,2,0,,,,,NO_VALUE_ON_PUBLIC_PAGE
4015624,社会福祉法人恩賜財団東京都同胞援護会 昭島病院,1,1,1,0,0,0,1,0,,,,,
4018180,医療法人社団竹口病院,1,0,0,1,0,0,0,0,,,,,
4070025,医療法人社団大日会 太陽こども病院,1,0,0,0,1,0,0,0,,,,,
4070835,医療法人社団潮友会 うしお病院,1,0,0,1,0,0,0,0,,,,,
4070843,あきしま相互病院,1,0,0,1,0,0,0,0,,,,,
4070850,医療法人徳洲会 東京西徳洲会病院,2,2,2,0,0,1,1,0,,,,,
4070876,医療法人社団 野村会 昭和の杜病院,1,0,0,1,0,0,0,0,,,,,
4216701,医療法人社団青山会 青木病院,1,0,0,1,0,0,0,0,,,,,
4223533,医療法人社団敬和慶友会　調布くびと腰の整形外科クリニック,1,1,0,0,1,0,0,1,,,,,
4270013,医療法人社団大坪会北多摩病院,1,1,0,1,0,0,1,0,,,,,
4270047,医療法人社団飯野病院,1,0,0,1,0,0,0,0,,,,,
4270054,医療法人社団　桐光会　調布病院,1,1,1,0,0,0,1,0,,,,,
4270062,医療法人社団東山会 調布東山病院,1,1,1,0,0,0,1,0,,,,,
4270096,医療法人社団大和会 多摩川病院,1,0,0,1,0,0,0,0,,,,,
3214160,町田市民病院,2,2,2,0,0,1,1,0,,,,,
3225067,医療法人社団三翔会　町田脳神経外科,1,2,1,0,0,1,1,0,,,,,
3227998,南東京ハートクリニック,1,0,1,0,0,0,0,0,,,,,
3270774,医療法人社団幸隆会 多摩丘陵リハビリテーション病院,1,0,0,1,0,0,0,0,,,,,
3270782,医社）松友会 上相原病院,1,0,0,1,0,0,0,0,,,,,
3270790,医療法人社団創生会 町田病院,1,0,1,0,0,0,0,0,,,,,
3270816,社会医療法人社団正志会 南町田病院,1,1,1,0,0,1,0,0,,,,,
3270824,医療法人社団史世会 町田胃腸病院,1,0,0,1,0,0,0,0,,,,,
3270832,医療法人社団慶泉会 町田慶泉病院,1,1,1,0,0,0,1,0,,,,,
3270857,ふれあい町田ホスピタル,1,1,0,0,1,0,1,0,,,,,
3270865,医療法人社団三医会 鶴川記念病院,1,0,0,1,0,0,0,0,,,,,
3270873,医療法人社団三医会 鶴川リハビリテーション病院,1,0,0,0,1,0,0,0,,,,,
3270881,あけぼの病院,1,1,1,0,0,0,1,0,,,,,
3270915,横浜町田関節脊椎病院,1,1,0,1,0,0,1,0,,,,,
3270923,医療法人社団幸隆会　多摩丘陵病院,1,1,1,0,0,0,1,0,,,,,
4113973,医療法人社団総合会武蔵野中央病院,1,0,0,1,0,0,0,0,,,,,
4114005,社会福祉法人聖ヨハネ会 桜町病院,1,1,0,1,0,0,1,0,,,,,
4170023,医療法人社団大日会 小金井太陽病院,1,0,1,0,0,0,0,0,,,,,
4314209,緑成会病院,1,0,0,1,0,0,0,0,,,,,
4314274,社会福祉法人多摩済生医療団 多摩済生病院,1,0,0,1,0,0,0,0,,,,,
4314407,公立昭和病院,5,3,2,2,1,1,2,0,,,24330.0,7188.0,VERIFIED_NUMERIC
4314423,南台病院,1,0,0,1,0,0,0,0,,,,,
4370078,むさしの救急病院,1,1,1,0,0,1,0,0,,,,,
8715542,国立研究開発法人 国立精神・神経医療研究センター病院,1,2,1,0,0,2,0,0,,,,,
3570058,医療法人社団康明会 康明会病院,1,0,1,0,0,0,0,0,,,,,
3570066,医療法人社団回心会 回心堂第二病院,1,0,0,1,0,0,0,0,,,,,
3570074,日野市立病院,1,1,1,0,0,0,1,0,,,,,
3570082,医療法人社団厚潤会 日野駅前病院,1,1,1,0,0,0,1,0,,,,,
3570090,グレイス病院,1,0,0,0,1,0,0,0,,,,,
3570108,多摩平の森の病院,1,0,0,0,1,0,0,0,,,,,
2715498,社会福祉法人白十字会 東京白十字病院,1,1,1,0,0,0,1,0,,,,,
2715522,公益財団法人結核予防会 新山手病院,2,1,1,1,0,0,1,0,,,,,
2718740,緑風荘病院,1,0,1,0,0,0,0,0,,,,,
2719169,医療法人財団西武中央病院,1,0,0,1,0,0,0,0,,,,,
2770097,社会医療法人社団 愛有会 久米川病院,1,0,0,1,0,0,0,0,,,,,
2770105,医療法人泰一会　多摩北整形外科病院,1,1,0,1,0,0,1,0,,,,,
2770113,地方独立行政法人東京都立病院機構　東京都立多摩北部医療センター,3,1,2,0,0,0,1,0,,,,,
3115508,社会福祉法人浴光会国分寺病院,1,1,0,1,0,0,1,0,,,,,
