pref_code,facility_code,map_type,map_name,map_beds,in_equipment_master
08,0312520,無床診療所,中高津クリニック,0,False
08,0312629,病院,土浦リハビリテーション病院,42,True
08,0312645,無床診療所,かすみファミリークリニック,0,False
08,0410688,有床診療所,医療法人浩悦会 はまだクリニック,19,False
08,0410746,無床診療所,医療法人賢友会 長島外科,0,False
08,0410894,病院,総和中央病院,113,True
08,0411041,無床診療所,平嶋胃腸科外科医院,0,False
08,0411058,病院,医療法人慈政会 小柳病院,468,True
08,0411280,病院,友愛記念病院,301,True
08,0411488,病院,古河赤十字病院,200,True
08,0411678,病院,医療法人徳洲会 古河総合病院,234,True
08,0411736,病院,つるみ脳神経病院,29,True
08,0411744,無床診療所,腎臓・透析クリニック こが,0,False
08,0411751,有床診療所,医療法人慈愛会秋葉産婦人科,19,True
08,0411793,無床診療所,かぼちゃ総合診療クリニック,0,False
08,0510255,病院,医療法人幕内会 山王台病院,172,True
08,0510669,無床診療所,医療法人 芹澤医院,0,False
08,0510735,無床診療所,医療法人 回生会 藤井内科クリニック,0,False
08,0510750,病院,豊後荘病院,472,True
08,0510784,病院,八郷整形外科内科病院,106,True
08,0510875,病院,公益社団法人 地域医療振興協会 石岡第一病院,126,True
08,0510883,無床診療所,杉並クリニック,0,False
08,0511048,病院,社会福祉法人 欅会 旭台病院,60,True
08,0610048,病院,医療法人 威恵会 三岳荘小松崎病院,220,True
08,0610063,病院,医療法人社団 平仁会 下館病院,154,False
08,0610196,無床診療所,医療法人社団 新井内科医院,0,False
08,0610709,無床診療所,下館胃腸科医院,0,False
08,0611012,病院,大圃病院,173,True
08,0611129,無床診療所,かくらいクリニック,0,False
08,0611152,病院,社会医療法人 恒貴会 協和中央病院,199,True
08,0611228,無床診療所,落合医院,0,False
08,0611335,有床診療所,宮田医院,19,True
08,0611665,無床診療所,とみざわハートクリニック,0,False
08,0611699,無床診療所,あけの元気館前クリニック,0,False
08,0611772,無床診療所,かわしま内科クリニック,0,False
08,0611780,病院,茨城県西部メディカルセンター,250,True
08,0611848,無床診療所,てつか脳神経外科クリニック,0,False
08,0710152,病院,社会医療法人 達生堂 城西病院,261,True
08,0710566,病院,社会医療法人社団同樹会 結城病院,194,True
08,0710780,無床診療所,医療法人同仁会 みやたクリニック,0,False
08,0810036,病院,医療法人社団八峰会 池田病院,172,False
08,0810564,病院,牛尾病院,111,True
08,0810663,病院,龍ケ崎済生会病院,204,True
08,0811034,無床診療所,中村クリニック,0,False
08,1010263,無床診療所,とき田クリニック,0,False
08,1010271,病院,湖南病院,126,True
08,1010289,病院,平間病院,75,True
08,1010321,無床診療所,砂沼湖畔クリニック,0,False
08,1010388,有床診療所,菊山胃腸科外科医院,7,True
08,1010412,無床診療所,医療法人怜真会 中山医院,0,False
08,1010420,病院,軽部病院,35,True
08,1010578,無床診療所,坂入医院,0,False
08,1110097,病院,きぬ医師会病院,124,True
08,1110352,病院,水海道さくら病院,88,True
08,1110535,病院,水海道西部病院,120,True
08,1110626,無床診療所,大塚クリニック,0,False
08,1210038,病院,西山堂病院,58,True
08,1210244,有床診療所,脳神経外科ブレインピア南太田,19,True
08,1210251,病院,藤井病院,90,True
08,1210277,無床診療所,佐竹南台菜のはなクリニック,0,False
08,1210293,有床診療所,根本医院,19,True
08,1210327,無床診療所,大森医院,0,True
08,1210384,無床診療所,太田ネフロクリニック,0,False
08,1210392,病院,大山病院,90,True
08,1210418,無床診療所,医療法人慈仁会 川崎クリニック,0,False
08,1210467,無床診療所,ひたち太田家庭医療診療所,0,False
08,1410026,病院,やすらぎの丘温泉病院,154,True
08,1410224,病院,高萩それいゆ病院,150,False
08,1410331,病院,県北医療センター高萩協同病院,165,True
08,1510163,病院,医療法人 芳医会 瀧病院,76,True
08,1510262,無床診療所,かもめ・大津港クリニック,0,False
08,1510270,無床診療所,北茨城中央クリニック,0,False
08,1510353,病院,北茨城市民病院,183,True
08,1610021,病院,医療法人 鳳香会 石本病院,45,True
08,1610286,有床診療所,神里医院,19,True
08,1610310,病院,茨城県立中央病院,500,True
08,1610328,病院,茨城県立こころの医療センター,525,False
08,1610336,病院,医療法人社団聖嶺会 立川記念病院,115,True
08,1610393,無床診療所,常陸クリニック,0,False
08,1610633,病院,笠間市立病院,30,True
08,1610708,無床診療所,たかだ脳神経外科・内科クリニック,0,False
08,1710029,病院,取手北相馬保健医療センター医師会病院,177,True
08,1710102,病院,ＪＡとりで総合医療センター,414,True
08,1710359,病院,西間木病院,39,True
08,1710821,病院,医療法人社団 宗仁会病院,69,True
08,1711191,病院,医療法人社団 耕潤会 ハートフルふじしろ病院,45,False
08,1711217,無床診療所,丸野医院,0,False
08,1711449,病院,東取手病院,77,True
08,1711621,無床診療所,とりで腎・泌尿器科クリニック,0,False
08,1810068,無床診療所,吉原内科,0,False
08,1810092,有床診療所,医療法人医新会 石塚医院,15,True
08,1810258,病院,木根淵外科胃腸科病院,68,True
08,1810456,無床診療所,岩本医院,0,False
08,1810464,病院,ホスピタル坂東,470,False
08,1910025,病院,医療法人社団 常仁会 牛久愛和総合病院,489,False
08,1910231,病院,社会医療法人若竹会 つくばセントラル病院,313,True
08,1910710,無床診療所,天満胃腸科クリニック,0,False
08,1911015,無床診療所,医療法人社団啓聖会 鳥越クリニック,0,False
08,1911049,無床診療所,医療法人社団 ひたちの整形外科,0,False
08,1911106,無床診療所,セントラル総合クリニック,0,False
08,1911122,無床診療所,医療法人社団 語應会 オアシス脳神経クリニック,0,False
08,1911262,無床診療所,牛久神谷内科クリニック,0,False
08,2010049,病院,一般財団法人筑波麓仁会 筑波学園病院,328,True
08,2010064,病院,公益財団法人 筑波メディカルセンター 筑波メディカルセンター病院,405,True
08,2010171,病院,筑波記念病院,335,True
08,2010247,病院,医療法人社団恵仁会 ＴＫＧ筑波中央病院,96,False
08,2010304,病院,医療法人社団桜水会 筑波病院,199,True
08,2010452,無床診療所,柴原医院,0,False
08,2011211,病院,いちはら病院,199,True
08,2011450,無床診療所,医療法人義恵会 こまつ内科クリニック,0,False
08,2011682,病院,医療法人社団つくば健仁会 とよさと病院,256,False
08,2011724,病院,医療法人社団双愛会 つくば双愛病院,176,True
08,2011773,病院,医療法人社団筑三会 筑波胃腸病院,60,True
08,2011823,病院,医療法人社団 健正会 茎崎アオイ病院,180,True
08,2011856,有床診療所,ひがし外科内科医院,8,True
08,2012078,無床診療所,筑波総合クリニック,0,False
08,2012227,無床診療所,みなのクリニック内科呼吸器科,0,False
08,2012300,無床診療所,サンシャイン・クリニック,0,False
08,2012854,無床診療所,ＡＩＣ画像検査センター,0,False
08,2012862,無床診療所,おがわ内科,0,False
08,2012979,無床診療所,医療法人 竹園ファミリークリニック,0,False
08,2013027,無床診療所,医療法人 成島クリニック,0,False
08,2013225,無床診療所,つくばハートクリニック,0,False
08,2013274,無床診療所,医療法人水清会 つくば学園クリニック,0,False
08,2013464,無床診療所,きくち呼吸器内科クリニック,0,False
08,2013688,無床診療所,医療法人社団 怜弥会 さくら内科・呼吸器内科クリニック,0,False
08,2013712,無床診療所,グレースクリニック,0,False
08,2013852,無床診療所,がじゅまるクリニックつくば,0,False
08,2014009,無床診療所,つくば脳神経外科・頭痛クリニック,0,False
08,2014066,無床診療所,すずらん整形＆ラボ,0,False
08,2014074,無床診療所,つくばウェルネス整形外科,0,False
08,2014306,無床診療所,つくばａｉ整形外科クリニック,0,False
08,2110179,病院,株式会社日立製作所 ひたちなか総合病院,300,True
08,2110534,病院,医療法人社団愛友会 勝田病院,85,True
08,2110567,病院,アイビークリニック,55,True
08,2110773,有床診療所,医療法人社団 克仁会 恵愛小林クリニック,19,True
08,2111029,有床診療所,医療法人薫光会 小松整形外科医院,19,True
08,2111110,無床診療所,四方医院,0,False
08,2111128,有床診療所,さくら水戸クリニック,19,True
08,2111391,有床診療所,尚仁会クリニック,3,True
08,2111417,無床診療所,医療法人社団秀峰会 つだ中央クリニック,0,False
08,2111557,無床診療所,ひたちなか海浜クリニック,0,False
08,2111698,無床診療所,森田記念クリニック,0,False
08,2111730,無床診療所,医療法人聖麗会脳神経外科聖麗メモリアルひたちなか,0,False
08,2111763,無床診療所,医療法人桜丘会 脳神経外科ブレインピアひたちなか,0,False
08,2111839,無床診療所,田中循環器内科クリニック,0,False
08,2111888,有床診療所,みんなの内科外科クリニック,19,True
08,2210011,病院,公益財団法人 鹿島病院,238,True
08,2210110,病院,前田病院,36,True
08,2210342,有床診療所,大野診療所,19,False
08,2210391,病院,医療法人社団 善仁会 小山記念病院,224,True
08,2210508,無床診療所,医療法人松優会 松倉中央クリニック,0,False
08,2210599,無床診療所,アントラーズスポーツクリニック,0,False
08,2210672,無床診療所,医療法人仁和会 島崎クリニック,0,False
08,2210680,有床診療所,島医院,15,True
08,2310142,無床診療所,医療法人社団 福寿会 飯島内科,0,False
08,2310217,無床診療所,医療法人社団同仁会 常南医院,0,False
08,2310332,無床診療所,潮来ハートクリニック,0,False
08,2410025,病院,社会医療法人社団光仁会 総合守谷第一病院,199,True
08,2410132,病院,守谷慶友病院,178,True
08,2410314,無床診療所,医療法人社団弘明会さとう内科・脳神経外科クリニック,0,False
08,2410413,無床診療所,医療法人 慶友会 ひがしクリニック慶友,0,False
08,2410793,病院,医療法人三星会 茨城リハビリテーション病院,178,True
08,2410850,無床診療所,南守谷クリニック,0,False
08,2410942,無床診療所,守谷こっこ内科・循環器内科クリニック,0,False
08,2510063,病院,医療法人 博仁会 志村大宮病院,178,True
08,2510147,無床診療所,大曽根内科小児科,0,False
08,2510253,病院,常陸大宮済生会病院,148,True
08,2510295,無床診療所,岡崎外科医院,0,False
08,2510360,無床診療所,おかざき内科クリニック,0,False
08,2610012,病院,医療法人社団 有朋会 栗田病院,203,False
08,2610046,無床診療所,塙 内科・消化器科,0,False
08,2610053,病院,西山堂慶和病院,199,True
08,2610236,有床診療所,医療法人健清会 那珂記念クリニック,19,True
08,2610285,病院,岩上記念病院,24,False
08,2610327,無床診療所,医療法人えびすいクリニック,0,False
08,2610392,無床診療所,那珂中央クリニック,0,False
08,2610400,無床診療所,ののがき脳神経外科クリニック,0,False
08,2610475,無床診療所,木村医院,0,False
08,2610541,病院,小豆畑病院,104,False
08,2710077,有床診療所,佐倉クリニック,19,True
08,2710085,病院,医療法人精光会 みやざきホスピタル,230,False
08,2710135,病院,医療法人社団広文会 江戸崎病院,227,False
08,2710150,病院,医療法人盡誠会 宮本病院,417,True
08,2710234,無床診療所,角崎クリニック,0,False
08,2910016,病院,社会福祉法人白十字会 白十字総合病院,304,True
08,2910032,無床診療所,あきら医院,0,False
08,2910081,無床診療所,児玉医院,0,False
08,2910222,病院,神栖済生会病院,179,True
08,2910248,病院,医療法人社団土合会 渡辺病院,96,True
08,2910263,病院,清仁会病院,118,True
08,2910289,無床診療所,医療法人 千樹会 小田医院,0,False
08,2910487,無床診療所,五郎台ファミリークリニック,0,False
08,2910529,無床診療所,にへいなかよしクリニック,0,False
08,2910693,無床診療所,医療法人玉心会 宝山ハートクリニック,0,False
08,2910735,無床診療所,医療法人社団慈英会 神栖メディカルクリニック,0,False
08,2910743,病院,鹿嶋ハートクリニック,23,True
08,3010113,病院,土浦協同病院なめがた地域医療センター,199,True
08,3010170,無床診療所,大場内科玉造クリニック,0,False
08,3110012,病院,医療法人 渡辺会 大洗海岸病院,142,True
08,3110020,病院,公益財団法人 報恩会 石崎病院,291,True
08,3110764,無床診療所,さかた医院,0,False
08,3110772,無床診療所,広沢クリニック,0,False
08,3111002,病院,独立行政法人国立病院機構水戸医療センター,500,True
08,3111135,有床診療所,医療法人桜丘会 脳神経外科ブレインピア桜ヶ丘,19,True
08,3111234,無床診療所,緒方内科循環器クリニック,0,False
08,3310612,有床診療所,尾形クリニック,19,True
08,3311081,病院,村立東海病院,80,True
08,3410149,病院,医療法人久仁会 久保田病院,49,True
08,3410263,有床診療所,成医院,19,False
08,3410271,病院,慈泉堂病院,48,True
08,3410370,有床診療所,医療法人保内郷厚生会 保内郷メディカルクリニック,19,True
08,3810108,病院,医療法人美湖会 美浦中央病院,186,True
08,3810645,病院,茨城県立医療大学付属病院,120,True
08,3811007,有床診療所,阿見第一クリニック,19,False
08,3811171,病院,東京医科大学茨城医療センター,445,True
08,3811254,無床診療所,あみ東クリニック,0,False
08,4210035,無床診療所,菊山医院,0,False
08,4210274,病院,八千代病院,55,True
08,4310066,病院,茨城西南医療センター病院,358,True
08,4310637,無床診療所,境クリニック,0,False
08,4410403,無床診療所,医療法人 山中医院,0,False
08,5110028,病院,独立行政法人国立病院機構 霞ヶ浦医療センター,250,True
08,5110036,病院,独立行政法人国立病院機構 茨城東病院,320,True
08,5110051,病院,筑波大学附属病院,809,True
08,7110018,病院,医療法人鴻仁会 上の原病院,236,True
08,7110265,無床診療所,医療法人同愛会延島クリニック,0,False
08,7110356,病院,さくらがわ地域医療センター,128,True
08,7210032,病院,医療法人三尚会 高須病院,55,True
08,7210081,病院,医療法人 東湖会 鉾田病院,62,True
08,7210164,無床診療所,たきもとクリニック,0,False
08,7210198,無床診療所,たいようクリニック,0,False
08,7210230,無床診療所,またの内科クリニック,0,False
08,7310238,無床診療所,みらい平クリニック,0,False
08,7310246,無床診療所,医療法人社団 貴風会 なかざわクリニック,0,False
08,7410012,病院,医療法人社団白帆会 小川南病院,90,True
08,7410111,病院,美野里病院,111,True
08,7410137,無床診療所,希望ケ丘ひきクリニック,0,False
08,7410186,病院,石岡循環器科脳神経外科病院,63,True
08,7410269,無床診療所,新澤医院,0,False
08,7410293,無床診療所,おみたまクリニック,0,False
08,7410319,病院,社会医療法人財団 古宿会 小美玉市医療センター,80,True
09,0104827,無床診療所,天目外科胃腸科,0,False
09,0105618,無床診療所,鈴木胃腸科外科内科,0,False
09,0107002,有床診療所,冨塚メディカルクリニック,19,True
09,0107440,有床診療所,宇都宮整形外科内科クリニック,3,True
09,0107580,無床診療所,松本医院,0,False
09,0107598,無床診療所,宇都宮東部クリニック,0,False
09,0110121,病院,沼尾病院,60,False
09,0110170,病院,佐藤病院,43,True
09,0110436,病院,独立行政法人地域医療機能推進機構うつのみや病院,197,False
09,0110535,病院,宇都宮病院,652,True
09,0110691,病院,皆藤病院,397,True
09,0110998,病院,飯田病院,120,False
09,0111087,病院,宇都宮中央病院,198,True
09,0111103,病院,宇都宮第一病院,162,True
09,0111129,病院,社会医療法人中山会 鷲谷記念病院,110,True
09,0111137,病院,宇都宮東病院,39,True
09,0111277,病院,柴病院,110,True
09,0111897,有床診療所,柴崎外科医院,18,True
09,0112234,有床診療所,医療法人社団一心会高橋消化器内科糖尿病内科,19,True
09,0112333,病院,医療法人社団松栄会宇都宮内科病院,89,True
09,0112408,病院,医療法人慶晴会宇都宮南病院,57,True
09,0112739,無床診療所,医療法人前田クリニック,0,False
09,0112762,無床診療所,倉持整形外科・皮膚科美容皮膚科,0,False
09,0113166,無床診療所,医療法人ＤＩＣ 宇都宮セントラルクリニック,0,False
09,0113174,病院,宇都宮記念病院,193,True
09,0113190,病院,倉持病院,96,True
09,0113216,無床診療所,しみずファミリークリニック,0,False
09,0113240,無床診療所,医療法人富士見会ミヤ健康クリニック,0,False
09,0113281,有床診療所,宇都宮脳脊髄センター,19,True
09,0113323,病院,宇都宮リハビリテーション病院,96,True
09,0113406,無床診療所,医療法人なでしこなでしこファミリークリニック,0,False
09,0113596,無床診療所,たからぎ胃腸外科クリニック,0,False
09,0113851,病院,栃木県立がんセンター,291,True
09,0114032,無床診療所,インターパーク倉持呼吸器内科,0,False
09,0114123,無床診療所,倉持整形外科・内科,0,False
09,0114172,無床診療所,乾林堂医院,0,False
09,0114230,病院,栃木県立リハビリテーションセンター,153,True
09,0114461,無床診療所,医療法人よしざわクリニック,0,False
09,0114867,無床診療所,よこかわ脳神経外科内科,0,False
09,0114982,無床診療所,医療法人百生会 星脳神経外科,0,False
09,0115054,病院,宇都宮脳脊髄センター・シンフォニー病院,40,True
09,0117860,病院,地方独立行政法人栃木県立岡本台病院,221,False
09,0117969,病院,新宇都宮リハビリテーション病院,240,True
09,0118116,無床診療所,あいはらクリニック,0,False
09,0118124,無床診療所,おおるりファミリークリニック,0,False
09,0118140,無床診療所,しばファミリークリニック,0,False
09,0118280,無床診療所,池田呼吸器アレルギー内科クリニック,0,False
09,0118348,無床診療所,大林クリニック,0,False
09,0118355,無床診療所,あおぞら内科・呼吸器クリニック,0,False
09,0118413,無床診療所,はぎわらクリニック,0,False
09,0118454,無床診療所,あんしんクリニック,0,False
09,0210053,病院,鈴木病院,56,True
09,0210087,病院,今井病院,186,True
09,0210103,病院,足利富士見台病院,139,False
09,0210228,無床診療所,関内科医院,0,False
09,0210251,無床診療所,筑波医院,0,False
09,0210343,無床診療所,福地医院,0,False
09,0210350,無床診療所,冨田内科医院,0,False
09,0210509,病院,皆川病院,72,True
09,0210574,無床診療所,阿部医院本院,0,False
09,0210632,有床診療所,大岡胃腸内科,19,True
09,0210723,無床診療所,医療法人井戸川クリニック,0,False
09,0210772,無床診療所,西田医院,0,False
09,0210780,病院,あしかがの森足利病院,195,True
09,0210798,有床診療所,鹿島整形外科,19,True
09,0210822,病院,長﨑病院,80,True
09,0210921,病院,足利中央病院,78,True
09,0210962,病院,本庄記念病院,92,True
09,0210988,無床診療所,うるしばらクリニック,0,False
09,0210996,無床診療所,はじか外科内科,0,False
09,0211119,無床診療所,吉田醫院,0,False
09,0211127,無床診療所,医療法人社団 廣和会 いざわ脳神経内科,0,False
09,0211200,無床診療所,尾之内外科,0,False
09,0211267,無床診療所,なかじま救急科・内科クリニック,0,False
09,0211390,無床診療所,朝倉町よしだクリニック,0,False
09,0211408,無床診療所,足利第一クリニック,0,False
09,0310184,病院,中野病院,55,True
09,0310192,病院,重症心身障害児施設星風会病院星風院,60,True
09,0310481,無床診療所,医療法人河口医院,0,False
09,0310713,病院,とちぎメディカルセンターとちのき,250,True
09,0310754,無床診療所,大平ファミリークリニック,0,False
09,0310812,無床診療所,なかつぼクリニック,0,False
09,0310861,病院,とちぎメディカルセンターしもつが,301,True
09,0310911,無床診療所,すずきクリニック,0,False
09,0311067,病院,大平下病院,144,False
09,0311208,無床診療所,ごとう脳神経外科・救急科クリニック,0,False
09,0410059,病院,佐野医師会病院,112,True
09,0410489,病院,佐野厚生総合病院,506,True
09,0410638,無床診療所,佐野利根川橋クリニック,0,True
09,0410844,病院,佐野市民病院,199,True
09,0410877,無床診療所,ますだトータルケアクリニック,0,False
09,0410984,無床診療所,おかだ内科・脳神経クリニック,0,False
09,0510023,病院,上都賀総合病院,352,True
09,0510148,病院,御殿山病院,199,True
09,0510189,病院,鹿沼病院,271,False
09,0510437,有床診療所,鹿沼脳神経外科,19,True
09,0510528,有床診療所,竹村内科腎クリニック,19,True
09,0610138,病院,日光市民病院,96,True
09,0610153,病院,日光野口病院,120,True
09,0610278,無床診療所,見龍堂医療福祉総合クリニック,0,False
09,0610336,病院,学校法人獨協学園 獨協医科大学日光医療センター,199,True
09,0610377,有床診療所,社団医療法人英静会森クリニック,19,False
09,0610401,病院,日光・ふじの原病院,60,False
09,0610419,無床診療所,足尾双愛クリニック,0,False
09,0610427,無床診療所,新沢クリニック,0,False
09,0710086,病院,今市病院,129,True
09,0710250,無床診療所,石塚クリニック,0,False
09,0710268,無床診療所,見龍堂クリニックかわせみ,0,False
09,0801455,有床診療所,すずき整形外科,19,True
09,0802107,無床診療所,野村消化器内科クリニック,0,False
09,0810092,病院,小山厚生病院,53,True
09,0810142,病院,朝日病院,221,False
09,0810381,病院,光南病院,155,True
09,0810456,有床診療所,船田内科歯科医院,19,True
09,0810522,病院,星野病院,35,True
09,0810563,無床診療所,加藤クリニック,0,False
09,0810597,無床診療所,城南クリニック,0,False
09,0810704,病院,南栃木病院,158,True
09,0810720,有床診療所,小山すぎの木クリニック,19,True
09,0810779,病院,小山整形外科内科,60,True
09,0810837,無床診療所,サンフラワークリニック,0,False
09,0810845,無床診療所,小山整形外科内科クリニック,0,False
09,0811116,病院,新小山市民病院,300,True
09,0811249,有床診療所,医療法人さくら会 さくらのクリニック,19,True
09,0811447,病院,リハビリテーション翼の舎病院,100,True
09,0812379,無床診療所,とちぎ健診プラザ,0,False
09,0812387,無床診療所,小山ステーション脳神経外科・内科,0,False
09,0812445,病院,医療法人社団愛康会 杉村病院,41,False
09,0910108,病院,福田記念病院,176,True
09,0910124,病院,真岡病院,120,True
09,0910157,有床診療所,桜井内科医院,19,False
09,0910264,無床診療所,真岡中央クリニック,0,False
09,0910389,無床診療所,真岡脳神経クリニック,0,False
09,0910405,無床診療所,さとう循環器科内科クリニック,0,False
09,0910421,有床診療所,医療法人弘真会二宮中央クリニック,9,True
09,0910470,有床診療所,真岡メディカルクリニック,6,True
09,0910538,病院,芳賀赤十字病院,360,True
09,1000768,無床診療所,鎌田浅香医院,0,False
09,1010064,病院,室井病院,204,True
09,1010130,病院,那須中央病院,169,True
09,1010304,無床診療所,国際医療福祉大学クリニック,0,False
09,1010320,有床診療所,藤田医院,18,True
09,1110047,病院,佐藤病院,282,False
09,1110062,有床診療所,尾形クリニック,19,True
09,1110146,病院,矢板南病院,128,True
09,1110237,無床診療所,かわしま循環器内科,0,False
09,1210060,病院,菅間記念病院,338,True
09,1210094,病院,黒磯病院,22,True
09,1210128,病院,福島整形外科病院,52,True
09,1210169,無床診療所,渡部医院,0,False
09,1210268,無床診療所,なすのクリニック,0,False
09,1310043,無床診療所,那須高原クリニック,0,False
09,1310167,無床診療所,尾形クリニック那須,0,False
09,1310316,病院,那須北病院,100,True
09,1310340,無床診療所,れいめい内科・循環器内科クリニック,0,False
09,1610178,病院,石橋総合病院,185,True
09,1610368,無床診療所,すずき内科・循環器科,0,False
09,2110145,無床診療所,山﨑医院,0,False
09,2110269,病院,白澤病院,159,True
09,2110285,無床診療所,南河内診療所,0,False
09,2110293,病院,藤井脳神経外科病院,113,True
09,2110343,無床診療所,小口内科小児科医院,0,False
09,2110376,無床診療所,やまだ整形外科内科クリニック,0,False
09,2110426,病院,新上三川病院,209,True
09,2210077,病院,西方病院,93,True
09,2301983,無床診療所,持田医院,0,False
09,2310208,病院,野木病院,52,True
09,2310216,無床診療所,田村医院,0,False
09,2310273,無床診療所,せいいかいメディカルクリニックＯＹＡＭＡ,0,False
09,2310315,有床診療所,藤沼医院,11,True
09,2310455,無床診療所,みずほクリニック,0,False
09,2310489,有床診療所,都丸整形外科,19,True
09,2310497,有床診療所,多島外科胃腸科,18,True
09,2310505,病院,小金井中央病院,135,True
09,2310539,無床診療所,新島内科クリニック,0,False
09,2310653,病院,リハビリテーション花の舎病院,114,True
09,2310737,無床診療所,福井セントラルクリニック,0,False
09,2310968,無床診療所,ゆりなメディカルパーク,0,False
09,2311016,無床診療所,みぶ整形外科クリニック,0,False
09,2502184,無床診療所,もみの木医院,0,False
09,2510302,病院,那須高原病院,321,False
09,2510476,無床診療所,佐藤医院,0,False
09,2510534,病院,南那須地区広域行政事務組合立那須南病院,130,True
09,2510567,病院,高野病院,47,True
09,2510609,病院,烏山台病院,122,False
09,2510617,無床診療所,医療法人社団小沼内科胃腸科クリニック,0,False
09,2510641,病院,栃木県医師会塩原温泉病院,199,True
09,2610193,病院,菅又病院,46,True
09,2610201,病院,黒須病院,190,True
09,2610433,病院,高根沢中央病院,53,True
09,2610524,無床診療所,中津川循環器科内科クリニック,0,False
09,2610607,有床診療所,アグリホームクリニック しおや,3,False
09,2710050,病院,菊池病院,240,False
09,2710423,病院,社団医療法人弘全会 芳賀中央病院,74,True
09,5110373,病院,日本赤十字社栃木県支部足利赤十字病院,540,True
09,5110399,病院,那須赤十字病院,444,True
09,5210074,病院,自治医科大学附属病院,105,True
09,5210173,病院,獨協医科大学病院,195,True
09,5210181,病院,国際医療福祉大学那須医療センター,449,False
09,5210215,病院,国際医療福祉大学塩谷病院,199,True
09,6210115,病院,済生会宇都宮病院,644,True
09,7110041,病院,独立行政法人国立病院機構栃木医療センター,344,False
09,7210023,病院,独立行政法人国立病院機構宇都宮病院,380,False
10,0103768,無床診療所,前橋東クリニック,0,False
10,0110037,病院,独立行政法人地域医療機能推進機構群馬中央病院,333,True
10,0110144,病院,群馬県済生会前橋病院,323,True
10,0110151,病院,前橋協立病院,187,True
10,0110177,病院,厩橋病院,318,False
10,0110235,無床診療所,公益財団法人群馬県健康づくり財団診療所,0,False
10,0110243,病院,赤城病院,228,False
10,0110359,病院,公益財団法人 老年病研究所附属病院,253,True
10,0110375,病院,医療法人 中沢会 上毛病院,334,True
10,0110516,病院,医療法人 積心会 富沢病院,80,False
10,0110672,病院,医療法人 社団 敬寿会 前橋城南病院,161,True
10,0110847,病院,上武呼吸器科内科病院,120,True
10,0111324,病院,医療法人相生会 若松記念わかば病院,102,True
10,0111373,有床診療所,中嶋医院,19,True
10,0111407,病院,医療法人 前橋北病院,40,True
10,0111530,有床診療所,あさくらスポーツリハビリテーションクリニック,19,True
10,0112090,病院,群馬ペインクリニック病院,46,True
10,0112108,有床診療所,しらかわ診療所,19,True
10,0112298,無床診療所,ほしの整形外科クリニック,0,False
10,0112306,病院,善衆会病院,198,True
10,0112330,病院,東前橋整形外科病院,60,True
10,0112405,有床診療所,うしいけ内科クリニック,19,True
10,0112470,無床診療所,フォレスト整形外科スポーツクリニック,0,False
10,0112611,病院,前橋赤十字病院,549,True
10,0112652,無床診療所,医療法人 忠恕会 狩野脳神経外科医院,0,False
10,0112702,無床診療所,城西クリニック,0,True
10,0112751,無床診療所,みずしま脳神経内科・内科クリニック,0,False
10,0112769,無床診療所,ぐんまスポーツ整形外科,0,False
10,0112777,無床診療所,前橋ふえきクリニック,0,False
10,0112926,無床診療所,いわさき内科・皮ふ科,0,False
10,0112991,無床診療所,前橋内科・内視鏡クリニック,0,False
10,0113064,無床診療所,前橋脳外科クリニック,0,False
10,0113148,無床診療所,ふじまきクリニック 脳神経外科・内科,0,False
10,0113213,無床診療所,しおざわ整形外科クリニック,0,False
10,0113254,無床診療所,青梨子はぎわら医院,0,False
10,0113262,無床診療所,前橋フォレスト内科外科クリニック,0,False
10,0113353,無床診療所,こまがた脳神経内科・内科クリニック,0,False
10,0201281,有床診療所,渡辺内科クリニック,19,True
10,0210084,病院,大島病院,181,True
10,0210183,病院,一般社団法人 伊勢崎佐波医師会病院,255,True
10,0210274,病院,公益財団法人脳血管研究所 美原記念病院,189,True
10,0210316,病院,医療法人 石井会 石井病院,188,True
10,0210522,無床診療所,医療法人 眞誠会 久保医院,0,False
10,0210639,無床診療所,伊勢崎スポーツ整形外科医院,0,False
10,0210647,無床診療所,平野クリニック,0,False
10,0210738,病院,伊勢崎市民病院,490,True
10,0210837,無床診療所,しおじまクリニック,0,False
10,0210928,病院,伊勢崎福島病院,232,True
10,0211041,無床診療所,伊勢崎健診プラザ,0,False
10,0211066,無床診療所,安堀太田町クリニック,0,False
10,0310066,病院,沼田脳神経外科循環器科病院,84,True
10,0310124,病院,医療法人 大誠会 内田病院,99,True
10,0310199,有床診療所,医療法人 順愛会 角田外科医院,19,True
10,0310272,無床診療所,沼田クリニック,0,False
10,0310363,病院,利根中央病院,253,True
10,0410114,無床診療所,医療法人 高橋会 高橋医院,0,False
10,0410130,病院,医療法人 橘会 上之原病院,170,False
10,0410189,病院,北関東循環器病院,120,True
10,0410288,無床診療所,西田整形外科,0,False
10,0510061,病院,医療法人 パテラ会 月夜野病院,72,True
10,0510079,病院,医療法人社団ほたか会 群馬パース病院,182,True
10,0510087,病院,上牧温泉病院,76,True
10,0510145,無床診療所,医療法人 開成日の出会 竹内医院,0,False
10,0610044,病院,鶴谷病院,320,True
10,0610085,病院,医療法人 原会 原病院,344,False
10,0610127,病院,角田病院,125,True
10,0610200,病院,せせらぎ病院,49,True
10,0610333,無床診療所,ひらが脳神経外科,0,False
